filename	score
dev01-elevenlab-full_1919_142785_000003_000002	-2.496422052383423
dev01-elevenlab-full_1919_142785_000003_000003	0.9974942803382874
dev01-elevenlab-full_1919_142785_000004_000000	-0.7943642735481262
dev01-elevenlab-full_1919_142785_000005_000002	-2.2842772006988525
dev01-elevenlab-full_1919_142785_000005_000003	-1.7847448587417603
dev01-elevenlab-full_1919_142785_000005_000004	-2.6744160652160645
dev01-elevenlab-full_1919_142785_000006_000000	3.137535810470581
dev01-elevenlab-full_1919_142785_000007_000000	2.9223403930664062
dev01-elevenlab-full_1919_142785_000012_000001	-2.6510837078094482
dev01-elevenlab-full_1919_142785_000014_000001	0.18349133431911469
dev01-elevenlab-full_1919_142785_000015_000001	-2.022097110748291
dev01-elevenlab-full_1919_142785_000016_000000	-0.6528415083885193
dev01-elevenlab-full_1919_142785_000020_000001	1.428871989250183
dev01-elevenlab-full_1919_142785_000020_000002	0.9261494278907776
dev01-elevenlab-full_1919_142785_000020_000003	-1.5040850639343262
dev01-elevenlab-full_1919_142785_000020_000005	0.5549266934394836
dev01-elevenlab-full_1919_142785_000020_000006	-0.5435670614242554
dev01-elevenlab-full_1919_142785_000023_000000	2.9269282817840576
dev01-elevenlab-full_1919_142785_000023_000003	-2.6792001724243164
dev01-elevenlab-full_1919_142785_000026_000001	-2.44048810005188
dev01-elevenlab-full_1919_142785_000026_000002	-2.6787774562835693
dev01-elevenlab-full_1919_142785_000031_000001	2.6901674270629883
dev01-elevenlab-full_1919_142785_000031_000003	2.8429274559020996
dev01-elevenlab-full_1919_142785_000033_000000	-1.7706997394561768
dev01-elevenlab-full_1919_142785_000033_000001	-2.5842692852020264
dev01-elevenlab-full_1919_142785_000035_000001	-2.5393035411834717
dev01-elevenlab-full_1919_142785_000035_000002	-2.4176290035247803
dev01-elevenlab-full_1919_142785_000035_000003	1.569307804107666
dev01-elevenlab-full_1919_142785_000035_000004	1.4564870595932007
dev01-elevenlab-full_1919_142785_000036_000000	3.104501485824585
dev01-elevenlab-full_1919_142785_000038_000001	-2.2838757038116455
dev01-elevenlab-full_1919_142785_000047_000001	-1.3898307085037231
dev01-elevenlab-full_1919_142785_000047_000002	-1.8787468671798706
dev01-elevenlab-full_1919_142785_000047_000003	-2.556159734725952
dev01-elevenlab-full_1919_142785_000048_000000	1.4140411615371704
dev01-elevenlab-full_1919_142785_000050_000001	-2.380486011505127
dev01-elevenlab-full_1919_142785_000050_000002	1.0885722637176514
dev01-elevenlab-full_1919_142785_000053_000000	2.6552212238311768
dev01-elevenlab-full_1919_142785_000055_000001	2.8939380645751953
dev01-elevenlab-full_1919_142785_000055_000003	2.8438122272491455
dev01-elevenlab-full_1919_142785_000059_000000	3.063664674758911
dev01-elevenlab-full_1919_142785_000061_000001	2.977450132369995
dev01-elevenlab-full_1919_142785_000063_000000	1.9340094327926636
dev01-elevenlab-full_1919_142785_000064_000001	-0.6565372347831726
dev01-elevenlab-full_1919_142785_000064_000003	-2.388676643371582
dev01-elevenlab-full_1919_142785_000065_000000	2.3662450313568115
dev01-elevenlab-full_1919_142785_000067_000003	-2.3804824352264404
dev01-elevenlab-full_1919_142785_000067_000004	2.9805288314819336
dev01-elevenlab-full_1919_142785_000070_000001	1.6236724853515625
dev01-elevenlab-full_1919_142785_000071_000000	2.7905523777008057
dev01-elevenlab-full_1919_142785_000073_000001	2.89363694190979
dev01-elevenlab-full_1919_142785_000078_000001	-2.4716508388519287
dev01-elevenlab-full_1919_142785_000078_000002	-2.767003297805786
dev01-elevenlab-full_1919_142785_000085_000001	1.4041987657546997
dev01-elevenlab-full_1919_142785_000085_000002	-2.7379038333892822
dev01-elevenlab-full_1919_142785_000089_000001	-0.6684466600418091
dev01-elevenlab-full_1919_142785_000089_000002	2.1598477363586426
dev01-elevenlab-full_1919_142785_000089_000003	-2.527954339981079
dev01-elevenlab-full_1919_142785_000089_000004	2.575464963912964
dev01-elevenlab-full_1919_142785_000092_000000	-1.235608458518982
dev01-elevenlab-full_1919_142785_000092_000001	-1.9460256099700928
dev01-elevenlab-full_1919_142785_000092_000002	-2.344823122024536
dev01-elevenlab-full_1919_142785_000093_000000	-1.6335649490356445
dev01-elevenlab-full_1919_142785_000095_000001	2.282428503036499
dev01-elevenlab-full_1919_142785_000099_000002	2.9107444286346436
dev01-elevenlab-full_1919_142785_000100_000001	1.636138677597046
dev01-elevenlab-full_1919_142785_000100_000003	-2.6758413314819336
dev01-elevenlab-full_1919_142785_000103_000001	-1.800929069519043
dev01-elevenlab-full_1919_142785_000103_000002	0.0820397436618805
dev01-elevenlab-full_1919_142785_000106_000000	2.576472759246826
dev01-elevenlab-full_1919_142785_000113_000001	-2.555469274520874
dev01-elevenlab-full_1919_142785_000116_000001	-2.534193992614746
dev01-elevenlab-full_1919_142785_000116_000002	-2.556408405303955
dev01-elevenlab-full_1919_142785_000117_000000	1.7901971340179443
dev01-elevenlab-full_1919_142785_000118_000001	-1.719231367111206
dev01-elevenlab-full_1919_142785_000118_000003	-0.8443052768707275
dev01-elevenlab-full_1919_142785_000119_000000	1.524927020072937
dev01-elevenlab-full_1919_142785_000120_000000	-1.8787810802459717
dev01-elevenlab-full_1919_142785_000120_000002	-2.6727521419525146
dev01-elevenlab-full_1919_142785_000121_000000	2.9577300548553467
dev01-elevenlab-full_1919_142785_000123_000003	-2.3595902919769287
dev01-elevenlab-full_1919_142785_000123_000005	-2.5625672340393066
dev01-elevenlab-full_1919_142785_000123_000006	1.7452892065048218
dev01-elevenlab-full_1919_142785_000123_000007	-2.3622641563415527
dev01-elevenlab-full_1919_142785_000123_000008	-2.0699706077575684
dev01-elevenlab-full_1919_142785_000126_000001	-2.521381139755249
dev01-elevenlab-full_1919_142785_000127_000000	2.6555001735687256
dev01-elevenlab-full_1919_142785_000130_000000	2.9686577320098877
dev01-elevenlab-full_1919_142785_000131_000001	-0.43827736377716064
dev01-elevenlab-full_1919_142785_000131_000002	-0.562898576259613
dev01-elevenlab-full_1919_142785_000131_000003	2.6750848293304443
dev01-elevenlab-full_1919_142785_000133_000002	1.2394496202468872
dev01-elevenlab-full_1919_142785_000133_000003	0.7577024102210999
dev01-elevenlab-full_1919_142785_000134_000000	3.101041078567505
dev01-elevenlab-full_1919_142785_000135_000001	-0.9292489290237427
dev01-elevenlab-full_1919_142785_000135_000002	-2.014005422592163
dev01-elevenlab-full_1919_142785_000135_000003	-1.3730090856552124
dev01-elevenlab-full_1988_147956_000001_000000	3.1453909873962402
dev01-elevenlab-full_1988_147956_000001_000001	-0.6167269349098206
dev01-elevenlab-full_1988_147956_000001_000003	-2.179778814315796
dev01-elevenlab-full_1988_147956_000002_000000	-1.6117204427719116
dev01-elevenlab-full_1988_147956_000002_000001	-2.1330478191375732
dev01-elevenlab-full_1988_147956_000002_000003	-1.2380036115646362
dev01-elevenlab-full_1988_147956_000002_000004	2.5270726680755615
dev01-elevenlab-full_1988_147956_000003_000001	-0.3329368829727173
dev01-elevenlab-full_1988_147956_000003_000004	2.750769853591919
dev01-elevenlab-full_1988_147956_000003_000005	0.7771969437599182
dev01-elevenlab-full_1988_147956_000004_000000	-1.3125749826431274
dev01-elevenlab-full_1988_147956_000004_000001	-2.7461740970611572
dev01-elevenlab-full_1988_147956_000005_000001	2.6770379543304443
dev01-elevenlab-full_1988_147956_000006_000000	2.034522533416748
dev01-elevenlab-full_1988_147956_000006_000001	2.9225447177886963
dev01-elevenlab-full_1988_147956_000007_000002	1.9543410539627075
dev01-elevenlab-full_1988_147956_000008_000000	-0.652887225151062
dev01-elevenlab-full_1988_147956_000009_000001	-0.3319022059440613
dev01-elevenlab-full_1988_147956_000009_000003	-0.8744115233421326
dev01-elevenlab-full_1988_147956_000009_000004	1.660387635231018
dev01-elevenlab-full_1988_147956_000009_000007	2.8076729774475098
dev01-elevenlab-full_1988_147956_000009_000008	-1.5668727159500122
dev01-elevenlab-full_1988_147956_000009_000009	1.8024901151657104
dev01-elevenlab-full_1988_147956_000010_000001	1.312342643737793
dev01-elevenlab-full_1988_147956_000012_000000	-2.4175636768341064
dev01-elevenlab-full_1988_147956_000012_000001	-2.012336254119873
dev01-elevenlab-full_1988_147956_000013_000000	0.5607962608337402
dev01-elevenlab-full_1988_147956_000013_000001	-2.4013993740081787
dev01-elevenlab-full_1988_147956_000013_000002	-2.115108013153076
dev01-elevenlab-full_1988_147956_000014_000008	1.4416189193725586
dev01-elevenlab-full_1988_147956_000014_000009	-1.455093264579773
dev01-elevenlab-full_1988_147956_000015_000001	-2.164249897003174
dev01-elevenlab-full_1988_147956_000015_000003	1.639991044998169
dev01-elevenlab-full_1988_147956_000016_000000	2.160390615463257
dev01-elevenlab-full_1988_147956_000016_000001	-1.7934800386428833
dev01-elevenlab-full_1988_147956_000016_000006	-0.6767303943634033
dev01-elevenlab-full_1988_147956_000016_000007	-2.091714382171631
dev01-elevenlab-full_1988_147956_000016_000009	-1.466816782951355
dev01-elevenlab-full_1988_147956_000016_000012	-1.9600735902786255
dev01-elevenlab-full_1988_147956_000017_000001	-2.007042169570923
dev01-elevenlab-full_1988_147956_000017_000005	0.5681571364402771
dev01-elevenlab-full_1988_147956_000018_000000	3.095966339111328
dev01-elevenlab-full_1988_147956_000018_000003	-2.4561054706573486
dev01-elevenlab-full_1988_147956_000019_000000	1.251935601234436
dev01-elevenlab-full_1988_147956_000019_000001	1.9219151735305786
dev01-elevenlab-full_1988_147956_000019_000002	-2.2146525382995605
dev01-elevenlab-full_1988_147956_000019_000004	-2.643287420272827
dev01-elevenlab-full_1988_147956_000021_000002	-0.7932746410369873
dev01-elevenlab-full_1988_147956_000021_000006	1.2172971963882446
dev01-elevenlab-full_1988_147956_000021_000007	-1.1201077699661255
dev01-elevenlab-full_1988_147956_000022_000001	-1.6865520477294922
dev01-elevenlab-full_1988_147956_000022_000002	0.9282047152519226
dev01-elevenlab-full_1988_148538_000001_000000	-1.2869325876235962
dev01-elevenlab-full_1988_148538_000002_000000	-1.8975871801376343
dev01-elevenlab-full_1988_148538_000002_000001	0.8954192996025085
dev01-elevenlab-full_1988_148538_000002_000002	-0.44657331705093384
dev01-elevenlab-full_1988_148538_000002_000004	-2.434378147125244
dev01-elevenlab-full_1988_148538_000002_000005	-2.460232734680176
dev01-elevenlab-full_1988_148538_000003_000000	-1.4840658903121948
dev01-elevenlab-full_1988_148538_000003_000002	-1.9313846826553345
dev01-elevenlab-full_1988_148538_000003_000003	-2.096268892288208
dev01-elevenlab-full_1988_148538_000004_000001	-2.431868553161621
dev01-elevenlab-full_1988_148538_000004_000002	-2.259044885635376
dev01-elevenlab-full_1988_148538_000004_000003	-1.6211040019989014
dev01-elevenlab-full_1988_148538_000005_000002	-1.2161868810653687
dev01-elevenlab-full_1988_148538_000005_000003	-1.4749646186828613
dev01-elevenlab-full_1988_148538_000005_000004	1.0068535804748535
dev01-elevenlab-full_1988_148538_000006_000003	-2.400930643081665
dev01-elevenlab-full_1988_148538_000006_000004	-1.3579801321029663
dev01-elevenlab-full_1988_148538_000006_000005	-2.3396265506744385
dev01-elevenlab-full_1988_148538_000007_000000	-1.7644122838974
dev01-elevenlab-full_1988_148538_000007_000001	1.1255367994308472
dev01-elevenlab-full_1988_148538_000008_000000	-2.2412993907928467
dev01-elevenlab-full_1988_148538_000009_000004	-1.2130554914474487
dev01-elevenlab-full_1988_148538_000011_000000	-1.8123923540115356
dev01-elevenlab-full_1988_148538_000011_000002	-2.2590088844299316
dev01-elevenlab-full_1988_148538_000011_000003	-1.597265601158142
dev01-elevenlab-full_1988_148538_000013_000000	-0.5902187824249268
dev01-elevenlab-full_1988_148538_000013_000001	-2.740973949432373
dev01-elevenlab-full_1988_148538_000013_000003	-2.6394355297088623
dev01-elevenlab-full_1988_148538_000014_000001	-0.6428220868110657
dev01-elevenlab-full_1988_148538_000014_000003	-2.131997585296631
dev01-elevenlab-full_1988_148538_000014_000004	-0.001692935824394226
dev01-elevenlab-full_1988_148538_000015_000000	-2.0360336303710938
dev01-elevenlab-full_1988_148538_000015_000002	-1.8396531343460083
dev01-elevenlab-full_1988_148538_000015_000003	1.464760184288025
dev01-elevenlab-full_1988_148538_000015_000005	-2.2760679721832275
dev01-elevenlab-full_1988_148538_000015_000007	-2.250257730484009
dev01-elevenlab-full_1988_24833_000003_000000	0.8178322911262512
dev01-elevenlab-full_1988_24833_000004_000000	1.6743940114974976
dev01-elevenlab-full_1988_24833_000004_000001	-1.104261040687561
dev01-elevenlab-full_1988_24833_000005_000000	-0.2343238741159439
dev01-elevenlab-full_1988_24833_000005_000001	2.382967233657837
dev01-elevenlab-full_1988_24833_000005_000002	0.05568675696849823
dev01-elevenlab-full_1988_24833_000005_000003	1.1030670404434204
dev01-elevenlab-full_1988_24833_000006_000000	-0.10227584093809128
dev01-elevenlab-full_1988_24833_000006_000001	1.5079072713851929
dev01-elevenlab-full_1988_24833_000006_000002	2.2601206302642822
dev01-elevenlab-full_1988_24833_000006_000003	-2.6079213619232178
dev01-elevenlab-full_1988_24833_000008_000000	-1.6972825527191162
dev01-elevenlab-full_1988_24833_000008_000001	-1.807870626449585
dev01-elevenlab-full_1988_24833_000009_000001	1.1381117105484009
dev01-elevenlab-full_1988_24833_000009_000002	0.8896178603172302
dev01-elevenlab-full_1988_24833_000009_000003	-2.5805857181549072
dev01-elevenlab-full_1988_24833_000009_000004	-1.259138584136963
dev01-elevenlab-full_1988_24833_000011_000000	3.0677967071533203
dev01-elevenlab-full_1988_24833_000011_000001	2.192397356033325
dev01-elevenlab-full_1988_24833_000011_000002	2.6606695652008057
dev01-elevenlab-full_1988_24833_000012_000000	2.8912856578826904
dev01-elevenlab-full_1988_24833_000012_000001	-1.5930835008621216
dev01-elevenlab-full_1988_24833_000013_000000	2.377073287963867
dev01-elevenlab-full_1988_24833_000013_000001	0.6337581276893616
dev01-elevenlab-full_1988_24833_000014_000000	3.112804651260376
dev01-elevenlab-full_1988_24833_000015_000001	0.6777792572975159
dev01-elevenlab-full_1988_24833_000015_000003	1.714453101158142
dev01-elevenlab-full_1988_24833_000016_000000	0.07718221843242645
dev01-elevenlab-full_1988_24833_000016_000001	-2.7407326698303223
dev01-elevenlab-full_1988_24833_000017_000000	0.033630356192588806
dev01-elevenlab-full_1988_24833_000018_000001	-2.4569363594055176
dev01-elevenlab-full_1988_24833_000019_000000	2.9672958850860596
dev01-elevenlab-full_1988_24833_000020_000000	3.023730516433716
dev01-elevenlab-full_1988_24833_000021_000001	2.323961019515991
dev01-elevenlab-full_1988_24833_000022_000000	-2.265047788619995
dev01-elevenlab-full_1988_24833_000023_000000	3.139502763748169
dev01-elevenlab-full_1988_24833_000024_000000	3.0795223712921143
dev01-elevenlab-full_1988_24833_000024_000001	1.5993250608444214
dev01-elevenlab-full_1988_24833_000024_000002	-2.219707727432251
dev01-elevenlab-full_1988_24833_000025_000000	-2.2635419368743896
dev01-elevenlab-full_1988_24833_000025_000001	2.0697836875915527
dev01-elevenlab-full_1988_24833_000026_000000	2.566307783126831
dev01-elevenlab-full_1988_24833_000026_000001	-2.20035719871521
dev01-elevenlab-full_1988_24833_000026_000003	-2.252673387527466
dev01-elevenlab-full_1988_24833_000027_000000	1.7520246505737305
dev01-elevenlab-full_1988_24833_000027_000003	1.8656402826309204
dev01-elevenlab-full_1988_24833_000028_000000	-2.333040475845337
dev01-elevenlab-full_1988_24833_000028_000001	-2.175010919570923
dev01-elevenlab-full_1988_24833_000028_000003	-0.9484835863113403
dev01-elevenlab-full_1988_24833_000030_000000	2.6076390743255615
dev01-elevenlab-full_1988_24833_000030_000001	-1.868070363998413
dev01-elevenlab-full_1988_24833_000032_000000	2.7501673698425293
dev01-elevenlab-full_1988_24833_000033_000000	-0.4618062973022461
dev01-elevenlab-full_1988_24833_000033_000001	-0.30436086654663086
dev01-elevenlab-full_1988_24833_000034_000001	0.10018543899059296
dev01-elevenlab-full_1988_24833_000034_000002	2.615398645401001
dev01-elevenlab-full_1988_24833_000035_000000	-1.7312325239181519
dev01-elevenlab-full_1988_24833_000035_000001	2.4217422008514404
dev01-elevenlab-full_1988_24833_000035_000003	2.6584248542785645
dev01-elevenlab-full_1988_24833_000036_000000	2.3921492099761963
dev01-elevenlab-full_1988_24833_000036_000001	-2.6452345848083496
dev01-elevenlab-full_1988_24833_000036_000003	0.41864192485809326
dev01-elevenlab-full_1988_24833_000037_000001	-2.2569503784179688
dev01-elevenlab-full_1988_24833_000038_000000	-1.795981526374817
dev01-elevenlab-full_1988_24833_000038_000002	2.7413480281829834
dev01-elevenlab-full_1988_24833_000038_000003	0.21557439863681793
dev01-elevenlab-full_1988_24833_000039_000001	2.521348237991333
dev01-elevenlab-full_1988_24833_000040_000000	-2.3430960178375244
dev01-elevenlab-full_1988_24833_000041_000000	-2.776636838912964
dev01-elevenlab-full_1988_24833_000042_000000	3.181912660598755
dev01-elevenlab-full_1988_24833_000044_000000	2.5273449420928955
dev01-elevenlab-full_1988_24833_000045_000000	-1.4086905717849731
dev01-elevenlab-full_1988_24833_000046_000001	2.977515935897827
dev01-elevenlab-full_1988_24833_000046_000002	2.824357271194458
dev01-elevenlab-full_1988_24833_000046_000004	1.0306774377822876
dev01-elevenlab-full_1988_24833_000047_000000	-2.4166972637176514
dev01-elevenlab-full_1988_24833_000047_000001	-2.6844491958618164
dev01-elevenlab-full_1988_24833_000048_000000	-2.0438618659973145
dev01-elevenlab-full_1988_24833_000049_000000	-1.5730115175247192
dev01-elevenlab-full_1988_24833_000050_000000	3.0379395484924316
dev01-elevenlab-full_1988_24833_000050_000001	1.2003883123397827
dev01-elevenlab-full_1988_24833_000050_000002	-2.603241205215454
dev01-elevenlab-full_1988_24833_000050_000003	-2.392690420150757
dev01-elevenlab-full_1988_24833_000050_000004	-0.5078191161155701
dev01-elevenlab-full_1988_24833_000051_000000	-0.9707048535346985
dev01-elevenlab-full_1988_24833_000052_000000	-1.398977518081665
dev01-elevenlab-full_1988_24833_000053_000001	-0.6676725149154663
dev01-elevenlab-full_1988_24833_000054_000000	2.592941999435425
dev01-elevenlab-full_1988_24833_000054_000001	1.867984414100647
dev01-elevenlab-full_1988_24833_000055_000001	1.7879458665847778
dev01-elevenlab-full_1988_24833_000056_000001	-0.01819874346256256
dev01-elevenlab-full_1988_24833_000057_000000	-1.97891104221344
dev01-elevenlab-full_1988_24833_000057_000001	0.613017201423645
dev01-elevenlab-full_1988_24833_000058_000000	-1.527678370475769
dev01-elevenlab-full_1988_24833_000058_000001	2.992236614227295
dev01-elevenlab-full_1988_24833_000058_000002	-1.8050434589385986
dev01-elevenlab-full_1988_24833_000059_000000	1.122710108757019
dev01-elevenlab-full_1988_24833_000060_000000	1.9737166166305542
dev01-elevenlab-full_1988_24833_000060_000001	1.3453303575515747
dev01-elevenlab-full_1988_24833_000060_000002	-1.0589905977249146
dev01-elevenlab-full_1988_24833_000060_000004	-0.8026688694953918
dev01-elevenlab-full_1988_24833_000060_000005	-1.6877515316009521
dev01-elevenlab-full_1988_24833_000062_000000	1.610050916671753
dev01-elevenlab-full_1988_24833_000062_000001	2.781456470489502
dev01-elevenlab-full_1988_24833_000062_000003	1.753348708152771
dev01-elevenlab-full_1988_24833_000063_000000	1.6991708278656006
dev01-elevenlab-full_1988_24833_000064_000000	2.385615587234497
dev01-elevenlab-full_1988_24833_000064_000001	-2.600900173187256
dev01-elevenlab-full_1988_24833_000065_000001	-0.1822657734155655
dev01-elevenlab-full_1988_24833_000066_000001	-2.240122079849243
dev01-elevenlab-full_1988_24833_000066_000002	-0.15289992094039917
dev01-elevenlab-full_1988_24833_000067_000000	2.6430821418762207
dev01-elevenlab-full_1988_24833_000068_000002	1.3593955039978027
dev01-elevenlab-full_1993_147149_000005_000000	-1.955809473991394
dev01-elevenlab-full_1993_147149_000005_000002	-2.2143313884735107
dev01-elevenlab-full_1993_147149_000005_000003	0.04996389150619507
dev01-elevenlab-full_1993_147149_000006_000002	-2.295549154281616
dev01-elevenlab-full_1993_147149_000007_000001	-2.555738925933838
dev01-elevenlab-full_1993_147149_000009_000000	-2.2237050533294678
dev01-elevenlab-full_1993_147149_000012_000001	0.8916304707527161
dev01-elevenlab-full_1993_147149_000016_000002	-2.660410165786743
dev01-elevenlab-full_1993_147149_000018_000000	-1.7896779775619507
dev01-elevenlab-full_1993_147149_000018_000001	-2.138641119003296
dev01-elevenlab-full_1993_147149_000022_000002	1.394635558128357
dev01-elevenlab-full_1993_147149_000025_000000	1.2645107507705688
dev01-elevenlab-full_1993_147149_000025_000001	-0.018545642495155334
dev01-elevenlab-full_1993_147149_000026_000002	2.140122890472412
dev01-elevenlab-full_1993_147149_000029_000000	2.454202651977539
dev01-elevenlab-full_1993_147149_000034_000002	-1.3728457689285278
dev01-elevenlab-full_1993_147149_000034_000004	-1.0348707437515259
dev01-elevenlab-full_1993_147149_000036_000000	-2.3713362216949463
dev01-elevenlab-full_1993_147149_000038_000001	-2.2390034198760986
dev01-elevenlab-full_1993_147149_000041_000000	-0.6436901092529297
dev01-elevenlab-full_1993_147149_000041_000004	2.4653499126434326
dev01-elevenlab-full_1993_147149_000042_000000	-2.1018943786621094
dev01-elevenlab-full_1993_147149_000043_000000	0.7851552963256836
dev01-elevenlab-full_1993_147149_000044_000000	-2.7434117794036865
dev01-elevenlab-full_1993_147149_000045_000000	-2.7660744190216064
dev01-elevenlab-full_1993_147149_000047_000001	-2.0771331787109375
dev01-elevenlab-full_1993_147149_000050_000000	-2.3743531703948975
dev01-elevenlab-full_1993_147149_000051_000000	-0.708406388759613
dev01-elevenlab-full_1993_147149_000051_000002	-1.5910125970840454
dev01-elevenlab-full_1993_147149_000053_000000	-2.298625946044922
dev01-elevenlab-full_1993_147149_000053_000001	-2.1669464111328125
dev01-elevenlab-full_1993_147149_000054_000004	0.6570982933044434
dev01-elevenlab-full_1993_147149_000054_000005	-1.1697520017623901
dev01-elevenlab-full_1993_147149_000054_000006	2.6995608806610107
dev01-elevenlab-full_1993_147149_000057_000006	-2.6704201698303223
dev01-elevenlab-full_1993_147964_000003_000001	-2.4974558353424072
dev01-elevenlab-full_1993_147964_000003_000002	1.841105580329895
dev01-elevenlab-full_1993_147964_000003_000003	0.378787636756897
dev01-elevenlab-full_1993_147964_000003_000004	-2.521066427230835
dev01-elevenlab-full_1993_147964_000003_000005	-2.8014228343963623
dev01-elevenlab-full_1993_147964_000004_000001	0.9881961941719055
dev01-elevenlab-full_1993_147964_000005_000000	-0.822880208492279
dev01-elevenlab-full_1993_147964_000005_000001	-1.3249812126159668
dev01-elevenlab-full_1993_147964_000005_000003	2.4100821018218994
dev01-elevenlab-full_1993_147964_000005_000004	-1.780472993850708
dev01-elevenlab-full_1993_147964_000005_000005	-0.2975286543369293
dev01-elevenlab-full_1993_147964_000005_000006	-2.5421030521392822
dev01-elevenlab-full_1993_147964_000005_000007	-1.9515143632888794
dev01-elevenlab-full_1993_147964_000005_000008	1.9774607419967651
dev01-elevenlab-full_1993_147964_000005_000009	-2.331319808959961
dev01-elevenlab-full_1993_147964_000006_000000	-2.695345163345337
dev01-elevenlab-full_1993_147964_000006_000003	2.2733960151672363
dev01-elevenlab-full_1993_147964_000006_000004	-0.40840089321136475
dev01-elevenlab-full_1993_147964_000006_000005	-0.014474958181381226
dev01-elevenlab-full_1993_147964_000007_000002	-2.305011510848999
dev01-elevenlab-full_1993_147964_000007_000004	-0.8982678651809692
dev01-elevenlab-full_1993_147964_000007_000009	1.3277884721755981
dev01-elevenlab-full_1993_147964_000007_000011	1.4523764848709106
dev01-elevenlab-full_1993_147964_000008_000000	-2.4445087909698486
dev01-elevenlab-full_1993_147964_000008_000001	-0.02708955854177475
dev01-elevenlab-full_1993_147965_000001_000001	-1.8835939168930054
dev01-elevenlab-full_1993_147965_000001_000002	-2.5391652584075928
dev01-elevenlab-full_1993_147965_000001_000003	-2.2696919441223145
dev01-elevenlab-full_1993_147965_000001_000004	-1.8376514911651611
dev01-elevenlab-full_1993_147965_000001_000005	-0.2169431447982788
dev01-elevenlab-full_1993_147965_000001_000006	-1.1680445671081543
dev01-elevenlab-full_1993_147965_000001_000007	-0.8166553378105164
dev01-elevenlab-full_1993_147965_000001_000008	-2.1142091751098633
dev01-elevenlab-full_1993_147965_000001_000009	-2.322098731994629
dev01-elevenlab-full_1993_147965_000002_000000	-1.3932362794876099
dev01-elevenlab-full_1993_147965_000002_000001	-1.6672898530960083
dev01-elevenlab-full_1993_147965_000002_000002	-2.571007490158081
dev01-elevenlab-full_1993_147965_000002_000003	-0.023108266294002533
dev01-elevenlab-full_1993_147965_000002_000004	-2.0298173427581787
dev01-elevenlab-full_1993_147965_000002_000005	1.8040944337844849
dev01-elevenlab-full_1993_147965_000003_000000	0.5874698162078857
dev01-elevenlab-full_1993_147965_000003_000001	-2.5509860515594482
dev01-elevenlab-full_1993_147965_000003_000003	-0.504065215587616
dev01-elevenlab-full_1993_147965_000003_000004	-2.587972640991211
dev01-elevenlab-full_1993_147965_000003_000005	-2.680023431777954
dev01-elevenlab-full_1993_147965_000003_000006	-2.173166513442993
dev01-elevenlab-full_1993_147965_000003_000007	-2.413865327835083
dev01-elevenlab-full_1993_147965_000003_000008	-1.959364891052246
dev01-elevenlab-full_1993_147965_000005_000000	-0.45278698205947876
dev01-elevenlab-full_1993_147965_000005_000001	-1.8791320323944092
dev01-elevenlab-full_1993_147965_000005_000003	-2.7745988368988037
dev01-elevenlab-full_1993_147965_000006_000000	-0.4834192991256714
dev01-elevenlab-full_1993_147965_000006_000001	-2.2314505577087402
dev01-elevenlab-full_1993_147965_000006_000002	0.6669360995292664
dev01-elevenlab-full_1993_147965_000006_000003	-2.3432776927948
dev01-elevenlab-full_1993_147965_000007_000000	-1.0277522802352905
dev01-elevenlab-full_1993_147965_000007_000001	-0.6274896860122681
dev01-elevenlab-full_1993_147965_000007_000003	-0.5271071195602417
dev01-elevenlab-full_1993_147965_000007_000004	2.5045604705810547
dev01-elevenlab-full_1993_147966_000003_000001	-0.4017229676246643
dev01-elevenlab-full_1993_147966_000004_000002	-2.743826150894165
dev01-elevenlab-full_1993_147966_000005_000000	-2.559035301208496
dev01-elevenlab-full_1993_147966_000005_000001	-2.651132106781006
dev01-elevenlab-full_1993_147966_000006_000001	-1.1058107614517212
dev01-elevenlab-full_1993_147966_000007_000001	0.5924246907234192
dev01-elevenlab-full_1993_147966_000007_000002	-2.14715313911438
dev01-elevenlab-full_1993_147966_000007_000003	0.5934742093086243
dev01-elevenlab-full_1993_147966_000007_000004	2.014125347137451
dev01-elevenlab-full_1993_147966_000007_000005	-0.30915266275405884
dev01-elevenlab-full_1993_147966_000008_000001	1.4917758703231812
dev01-elevenlab-full_1993_147966_000009_000004	-1.1934605836868286
dev01-elevenlab-full_1993_147966_000011_000000	-1.8528529405593872
dev01-elevenlab-full_1993_147966_000011_000002	1.6180223226547241
dev01-elevenlab-full_1993_147966_000011_000003	0.5917133688926697
dev01-elevenlab-full_1993_147966_000011_000004	2.2164344787597656
dev01-elevenlab-full_1993_147966_000012_000003	-2.212157964706421
dev01-elevenlab-full_1993_147966_000014_000000	2.9961092472076416
dev01-elevenlab-full_1993_147966_000014_000005	-2.4151177406311035
dev01-elevenlab-full_1993_147966_000015_000000	-0.17957718670368195
dev01-elevenlab-full_1993_147966_000015_000001	-2.083618402481079
dev01-elevenlab-full_1993_147966_000015_000002	-2.392077684402466
dev01-elevenlab-full_1993_147966_000015_000003	-0.9187271595001221
dev01-elevenlab-full_1993_147966_000015_000004	-2.596487522125244
dev01-elevenlab-full_1993_147966_000015_000005	-0.2951590418815613
dev01-elevenlab-full_1993_147966_000015_000007	-0.23014605045318604
dev01-elevenlab-full_1993_147966_000016_000001	-2.239286184310913
dev01-elevenlab-full_1993_147966_000017_000000	-2.1710331439971924
